Selection_func,Mutation_func,Mutation_prob,Crossover_func,Crossover_prob,Elite_percent,Pop_size,NoIterations,Iterations_per_solution,Fitness_functions,Fitness_scores,Phenotype,Exec_time,Aborted,Last_commit_hash
BinaryTournamentNSGAII,IntegerFlipMutation,0.1,LHSCrossover,0.6,0.05,180,300,30,[Naive_fitness],[91611.0],if(_getDistanceToClosestNonEdibleGhost_LT_20_){_getDirectionTowardsClosestPowerPill_}_else{_getDirectionTowardsClosestPill_},2778.574205299,0,9045ace71f06de74f7ea2aab9875af084873e7fc
