Mejor fitness encontrado: 91482.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91410.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91831.0, con fenotipo: DRL
Mejor fitness encontrado: 99467.0, con fenotipo: RDDRRRDLUDDDLDUDUDR
Mejor fitness encontrado: 91480.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91477.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91417.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91498.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91466.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91480.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91464.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91633.0, con fenotipo: DRL
Mejor fitness encontrado: 91498.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91314.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91498.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91482.0, con fenotipo: RDDRRRU
Mejor fitness encontrado: 91516.0, con fenotipo: RDDDRRU
Mejor fitness encontrado: 91393.0, con fenotipo: DRL
Mejor fitness encontrado: 91396.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91319.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91360.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91404.0, con fenotipo: RDDRRRD
Mejor fitness encontrado: 91472.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91477.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91498.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91473.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91498.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91450.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91441.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91480.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91498.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91438.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91480.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91498.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91498.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 99550.0, con fenotipo: RDDRLRRURDRLLUDUDRRRLULRDDLRLDLUUURRR
Mejor fitness encontrado: 91466.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91417.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91498.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91464.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91480.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91354.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91450.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91442.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91482.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91480.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91498.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91249.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91382.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91465.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91480.0, con fenotipo: DRL
Mejor fitness encontrado: 91480.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91452.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91498.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91337.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91449.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91486.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91466.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91480.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91406.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91480.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91466.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 99493.0, con fenotipo: RLDRRRL
Mejor fitness encontrado: 91466.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91480.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91452.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91476.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91311.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91482.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91498.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91347.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91480.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91454.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 99378.0, con fenotipo: RDDURRL
Mejor fitness encontrado: 91452.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91470.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 95669.0, con fenotipo: DRL
Mejor fitness encontrado: 99426.0, con fenotipo: RDDRLRDLUDDDLDUDUDR
Mejor fitness encontrado: 91498.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91389.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91501.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91402.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91352.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91410.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91480.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91434.0, con fenotipo: RDDDD
Mejor fitness encontrado: 91434.0, con fenotipo: DLL
Mejor fitness encontrado: 99208.0, con fenotipo: RDDRRLL
Mejor fitness encontrado: 91498.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 99520.0, con fenotipo: RDRDLRLUUDRLLUDRDRRRLULRDDLRLDLUURRRR
Mejor fitness encontrado: 91438.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91417.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91480.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91450.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91380.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91498.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91498.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91382.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91482.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91465.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91448.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91480.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91473.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91406.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 99193.0, con fenotipo: RUDDRRL
Mejor fitness encontrado: 91494.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91392.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91470.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91498.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91546.0, con fenotipo: RDRRRRL
Mejor fitness encontrado: 91482.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91367.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91498.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 99634.0, con fenotipo: U
Mejor fitness encontrado: 91486.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91410.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91480.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91486.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91480.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91433.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91222.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91466.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91480.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91340.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91480.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91466.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91431.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91402.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91498.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91422.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91466.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91498.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91465.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91470.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91470.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91382.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91480.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91425.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91498.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91486.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91466.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91433.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91482.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91486.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91340.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91480.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91498.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91452.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91467.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91354.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 99458.0, con fenotipo: RDLDRRL
Mejor fitness encontrado: 91427.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91464.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 95438.0, con fenotipo: DRL
Mejor fitness encontrado: 91501.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91480.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91346.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91379.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91482.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91272.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91396.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91482.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91347.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91480.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91498.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91482.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91440.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91498.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91498.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91480.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91438.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91498.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91466.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91445.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91466.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91410.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 99506.0, con fenotipo: RDDDRRRDRDDLLUDRDRRLLULRDDLRLDLULLRRR
Mejor fitness encontrado: 91347.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 99391.0, con fenotipo: LDDRRRL
Mejor fitness encontrado: 91498.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91466.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91466.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91417.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91480.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91648.0, con fenotipo: DRL
Mejor fitness encontrado: 91480.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91459.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91466.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91501.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91291.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91480.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91466.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91480.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91465.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91346.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91480.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91466.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91480.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91482.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91452.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91486.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91480.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91238.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91449.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91468.0, con fenotipo: DRL
Mejor fitness encontrado: 91498.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91486.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91466.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91346.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91376.0, con fenotipo: LDDDRRL
Mejor fitness encontrado: 99514.0, con fenotipo: RLDRRRL
Mejor fitness encontrado: 91336.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91498.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91333.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91403.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91498.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91480.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91465.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91470.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91442.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91480.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91360.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91434.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91449.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91470.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91480.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91266.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91450.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91498.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91361.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91482.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91470.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91482.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91498.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91386.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91482.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91445.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91424.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91438.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91498.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91480.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91434.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91466.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91182.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91480.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91408.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91498.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91417.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91482.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91831.0, con fenotipo: DRL
Mejor fitness encontrado: 91480.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91434.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91431.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91396.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91436.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 99072.0, con fenotipo: RDDDURL
Mejor fitness encontrado: 91486.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91431.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91459.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91482.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91482.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91482.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91253.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 95535.0, con fenotipo: RDDDRUL
Mejor fitness encontrado: 91388.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91468.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 99095.0, con fenotipo: RDLRRRL
Mejor fitness encontrado: 95504.0, con fenotipo: DRL
Mejor fitness encontrado: 91464.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91482.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91450.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91480.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91498.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91326.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91482.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91360.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91416.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91347.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91442.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 95459.0, con fenotipo: DRL
Mejor fitness encontrado: 99053.0, con fenotipo: RDDDRUL
Mejor fitness encontrado: 95504.0, con fenotipo: DRL
Mejor fitness encontrado: 99184.0, con fenotipo: RDLRRRL
Mejor fitness encontrado: 91831.0, con fenotipo: DRL
Mejor fitness encontrado: 91495.0, con fenotipo: DRL
Mejor fitness encontrado: 91482.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91349.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91480.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91480.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91433.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91501.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91473.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 99387.0, con fenotipo: RUDDRRL
Mejor fitness encontrado: 91480.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91465.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91458.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91452.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91420.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91501.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91480.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91480.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91486.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91498.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91501.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91354.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91498.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91498.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91498.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91466.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91454.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91486.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91438.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91268.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91337.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91498.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91498.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91462.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91344.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91392.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91375.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91382.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91466.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91482.0, con fenotipo: RDDRRRU
Mejor fitness encontrado: 91450.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91248.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91480.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91466.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91419.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91448.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91482.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91498.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91482.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91482.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91454.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91466.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91482.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91466.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91466.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91452.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91498.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91450.0, con fenotipo: RDRDRRL
Mejor fitness encontrado: 91486.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91352.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91498.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91362.0, con fenotipo: RDDRRRU
Mejor fitness encontrado: 91333.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91462.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91382.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 99550.0, con fenotipo: RDDDLRRURDRLLUDUDRRLLURRDUULRLRLULUDLURUL
Mejor fitness encontrado: 91482.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91498.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91501.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91480.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91452.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91465.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91466.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91193.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91445.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91498.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91428.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91396.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91426.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91379.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91449.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91498.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91498.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91484.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91465.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91450.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91450.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91458.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91234.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91501.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91498.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91410.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91466.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91498.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 99521.0, con fenotipo: RDDRRRRDUDRLLUDUDRRLLULRDDLRLDLURLRRR
Mejor fitness encontrado: 91498.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91486.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91498.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91330.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91466.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91458.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91482.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91482.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91470.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91445.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91469.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91466.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91482.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91333.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91529.0, con fenotipo: RDRDRRL
Mejor fitness encontrado: 91480.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91502.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91466.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 95504.0, con fenotipo: DRL
Mejor fitness encontrado: 91465.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91482.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 95459.0, con fenotipo: DRL
Mejor fitness encontrado: 91498.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91498.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91442.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91480.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91480.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91486.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91449.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91480.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91452.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91459.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91482.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91465.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91466.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91480.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91482.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91454.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91501.0, con fenotipo: RDDDRRL
Mejor fitness encontrado: 91663.0, con fenotipo: DRL
Mejor fitness encontrado: 91403.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91375.0, con fenotipo: RDDRRRL
Mejor fitness encontrado: 91498.0, con fenotipo: RDDDRRL
